DATE	SMB	HML
20210430	-0,43	-0,33
20210503	0,44	1,70
20210504	-0,75	2,00
20210505	-0,46	1,33
20210506	-0,79	1,18
20210507	0,42	-0,08
20210510	-1,67	1,68
20210511	0,95	-0,87
20210512	-1,32	0,70
20210513	0,26	1,13
20210514	0,98	-0,16
20210517	0,59	0,84
20210518	0,26	-0,93
20210519	-0,38	-0,46
20210520	-0,10	-1,42
20210521	0,22	0,98
20210524	-0,37	-0,70
20210525	-0,61	-1,23
20210526	1,75	0,57
20210527	0,80	0,95
20210528	-0,29	-0,32
20210601	1,11	1,44
20210602	-0,13	0,32
20210603	-0,54	0,73
20210604	-0,35	-0,91
20210607	1,56	-0,95
20210608	1,14	-0,31
20210609	-0,30	-0,84
20210610	-0,89	-2,05
20210611	0,67	0,17
20210614	-0,31	-1,62
20210615	-0,01	1,28
20210616	0,45	0,20
20210617	-0,49	-3,57
20210618	-0,42	-1,44
20210621	0,61	1,06
20210622	0,04	-0,43
20210623	0,55	-0,29
20210624	0,66	0,23
20210625	-0,70	0,43
20210628	-0,51	-1,59
20210629	-0,24	-0,30
20210630	-0,11	0,75
20210701	0,36	0,44
20210702	-1,35	-0,70
20210706	-0,64	-2,00
20210707	-0,90	0,08
20210708	0,15	-0,79
20210709	0,62	1,57
20210712	-0,16	0,56
20210713	-1,12	-0,41
20210714	-1,16	0,35
20210715	-0,35	0,79
20210716	-0,23	-1,27
20210719	0,32	-1,77
20210720	0,80	0,14
20210721	0,63	0,81
20210722	-1,33	-1,02
20210723	-0,10	-0,45
20210726	-0,10	1,33
20210727	-0,65	0,59
20210728	1,40	-0,64
20210729	0,00	0,94
20210730	-0,07	-0,18
20210802	-0,13	-0,45
20210803	-0,47	0,93
20210804	-0,61	-1,57
20210805	1,13	-0,12
20210806	0,06	1,88
20210809	-0,36	-0,27
20210810	0,01	1,82
20210811	-0,01	1,44
20210812	-0,59	-0,41
20210813	-0,84	-0,27
20210816	-0,85	0,06
20210817	-0,45	-0,13
20210818	0,11	-0,18
20210819	-0,79	-0,83
20210820	1,00	-0,50
20210823	0,93	-0,83
20210824	0,36	0,35
20210825	-0,04	0,36
20210826	-0,39	-0,33
20210827	1,61	0,31
20210830	-0,33	-1,39
20210831	0,44	-0,04
20210901	0,59	-0,96
20210902	0,10	-0,02
20210903	-0,38	-0,28
20210907	-0,13	-0,08
20210908	-0,82	0,07
20210909	0,24	0,09
20210910	-0,08	0,02
20210913	-0,07	1,35
20210914	-0,49	-0,97
20210915	0,02	0,67
20210916	0,04	-0,58
20210917	0,98	-0,05
20210920	-0,57	0,22
20210921	0,46	-0,68
20210922	0,12	0,61
20210923	0,36	0,92
20210924	-0,47	0,71
20210927	1,26	2,44
20210928	-0,43	1,76
20210929	-0,30	0,81
20210930	0,31	-0,77
20211001	0,41	0,51
20211004	-0,02	2,35
20211005	-0,52	-0,07
20211006	-0,86	-0,50
20211007	0,53	-0,18
20211008	-0,60	1,13
20211011	0,32	-0,28
20211012	0,63	-0,43
20211013	0,14	-1,05
20211014	-0,32	-0,28
20211015	-1,19	0,29
20211018	-0,23	-0,01
20211019	-0,49	-0,24
20211020	-0,02	1,20
20211021	0,21	-0,99
20211022	-0,23	1,02
20211025	0,49	-0,13
20211026	-0,70	-0,30
20211027	-0,72	-1,20
20211028	0,88	-0,50
20211029	0,19	-0,83
20211101	2,00	0,44
20211102	-0,29	-0,55
20211103	1,45	-0,16
20211104	-0,02	-1,38
20211105	0,68	1,22
20211108	0,02	0,10
20211109	-0,18	0,46
20211110	-0,66	0,95
20211111	0,53	0,34
20211112	-0,32	-0,91
20211115	-0,52	0,70
20211116	0,04	-0,68
20211117	-0,57	-0,26
20211118	-0,56	-0,06
20211119	-0,17	-1,31
20211122	-0,54	2,78
20211123	-0,52	1,77
20211124	0,03	-0,87
20211126	-1,22	-0,95
20211129	-1,02	-0,78
20211130	0,53	-1,13
20211201	-0,78	1,09
20211202	0,72	1,24
20211203	-1,15	1,08
20211206	0,76	0,63
20211207	0,20	-1,78
20211208	0,67	-0,85
20211209	-1,36	1,55
20211210	-0,83	0,52
20211213	-0,30	-0,99
20211214	-0,68	1,65
20211215	0,38	-1,91
20211216	-1,60	2,80
20211217	1,89	-2,34
20211220	-0,16	-0,41
20211221	0,82	0,19
20211222	0,26	-0,35
20211223	0,35	-0,49
20211227	-0,10	0,31
20211228	-0,60	0,82
20211229	-0,06	0,17
20211230	0,10	-0,41
20211231	0,05	0,52
20220103	0,35	0,77
20220104	-0,81	3,64
20220105	-1,46	2,58
20220106	0,21	1,76
20220107	-1,32	2,02
20220110	-0,24	-0,26
20220111	-0,09	-0,27
20220112	-0,89	0,52
20220113	0,32	2,39
20220114	0,18	0,55
20220118	-1,04	1,38
20220119	-0,32	-0,67
20220120	-0,86	-0,23
20220121	0,28	0,47
20220124	1,81	-0,25
20220125	-0,61	2,80
20220126	-1,07	0,10
20220127	-1,65	0,83
20220128	-0,15	-2,08
20220131	1,31	-2,87
20220201	0,06	0,65
20220202	-1,73	0,70
20220203	-0,06	2,19
20220204	-0,02	-0,60
20220207	0,55	0,20
20220208	0,67	-0,29
20220209	0,24	-1,96
20220210	-0,14	1,23
20220211	0,61	2,13
20220214	0,22	-0,62
20220215	1,31	-1,40
20220216	-0,10	0,32
20220217	-0,30	1,15
20220218	-0,09	0,95
20220222	-0,48	0,09
20220223	-0,20	1,25
20220224	1,50	-3,88
20220225	-0,42	1,19
20220228	0,63	-0,46
20220301	-0,11	-0,85
20220302	0,46	1,30
20220303	-0,57	1,51
20220304	-0,67	0,72
20220307	0,57	0,89
20220308	1,03	0,30
20220309	0,36	-2,17
20220310	0,11	1,18
20220311	-0,44	1,76
20220314	-1,34	1,79
20220315	-0,15	-2,37
20220316	0,80	-1,85
20220317	0,29	-1,06
20220318	0,28	-1,87
20220321	-1,12	1,64
20220322	0,05	-1,19
20220323	-0,64	0,40
20220324	-0,08	-0,82
20220325	-0,59	2,19
20220328	-0,56	-1,72
20220329	1,53	-1,92
20220330	-1,29	0,40
20220331	0,72	-0,45
20220401	0,70	-0,61
20220404	-0,06	-1,86
20220405	-0,96	0,82
20220406	-0,66	1,08
20220407	-0,61	-0,12
20220408	-0,99	2,27
20220411	0,29	1,05
20220412	0,54	0,47
20220413	0,92	-0,71
20220414	0,02	1,43
20220418	-0,81	1,80
20220419	0,59	-0,97
20220420	0,20	1,26
20220421	-0,73	0,41
20220422	0,33	-0,18
20220425	0,44	-1,86
20220426	-0,68	1,80
20220427	-0,61	0,34
20220428	-0,19	-0,42
20220429	0,74	0,61
20220502	0,60	-1,16
20220503	-0,17	1,65
20220504	-0,45	0,24
20220505	-0,79	2,37
20220506	-1,34	1,84
20220509	-0,51	1,33
20220510	-0,22	-1,22
20220511	-1,13	2,61
20220512	1,29	-1,23
20220513	0,88	-2,18
20220516	-0,20	1,31
20220517	0,96	-0,05
20220518	0,21	1,54
20220519	0,49	-0,81
20220520	-0,11	-0,19
20220523	-1,06	1,31
20220524	-0,92	1,83
20220525	0,79	0,20
20220526	0,19	-0,61
20220527	0,36	-1,28
20220531	-0,50	0,46
20220601	0,20	0,80
20220602	0,84	-2,08
20220603	0,85	0,55
20220606	-0,02	0,66
20220607	0,33	-0,15
20220608	-0,09	-0,52
20220609	0,32	0,26
20220610	0,09	0,66
20220613	-0,65	0,60
20220614	0,22	0,11
20220615	0,28	-1,67
20220616	-1,18	0,00
20220617	1,11	-2,68
20220621	-0,76	0,24
20220622	0,20	-1,82
20220623	0,80	-3,89
20220624	-0,39	-0,01
20220627	0,56	1,25
20220628	-0,36	2,40
20220629	-0,44	-1,33
20220630	0,41	-0,14
20220701	0,03	0,12
20220705	1,83	-3,34
20220706	-0,75	-0,76
20220707	0,98	-0,95
20220708	0,12	-0,08
20220711	-1,32	1,61
20220712	0,74	0,52
20220713	0,44	-0,41
20220714	-0,26	-1,01
20220715	-0,06	0,50
20220718	0,22	1,01
20220719	0,89	-0,54
20220720	1,50	-1,32
20220721	0,01	-1,61
20220722	-1,09	1,39
20220725	-0,30	1,65
20220726	0,09	1,07
20220727	0,49	-1,27
20220728	0,11	-0,91
20220729	-0,94	0,45
20220801	0,32	-0,24
20220802	0,91	-1,41
20220803	0,75	-1,95
20220804	0,84	-1,65
20220805	0,87	-0,05
20220808	0,93	-0,09
20220809	-1,80	2,10
20220810	1,14	-1,62
20220811	-0,25	1,67
20220812	0,65	-0,79
20220815	0,14	-0,61
20220816	-0,34	0,70
20220817	-1,17	1,04
20220818	0,19	0,45
20220819	-1,17	0,98
20220822	-0,18	0,34
20220823	0,02	0,31
20220824	0,65	-0,62
20220825	0,17	-0,01
20220826	-0,55	1,66
20220829	-0,58	0,44
20220830	-0,25	-0,22
20220831	0,29	-0,46
20220901	-1,11	-0,28
20220902	-0,06	1,03
20220906	-0,45	-0,54
20220907	0,71	-1,53
20220908	-0,08	-0,18
20220909	0,52	-0,51
20220912	0,28	-0,17
20220913	-0,17	1,41
20220914	-0,02	-0,32
20220915	0,34	0,61
20220916	-0,84	0,86
20220919	-0,16	0,68
20220920	-0,21	0,03
20220921	0,37	0,06
20220922	-1,34	0,44
20220923	-0,25	-0,80
20220926	0,18	-0,75
20220927	0,65	-0,97
20220928	0,90	-0,36
20220929	-0,50	0,92
20220930	0,50	0,27
20221003	-0,30	0,70
20221004	0,80	-0,09
20221005	-0,35	0,04
20221006	0,52	0,12
20221007	-0,62	1,68
20221010	0,05	0,76
20221011	0,55	0,33
20221012	0,07	0,04
20221013	-0,62	1,57
20221014	-0,45	1,23
20221017	0,69	-1,41
20221018	-0,10	-0,02
20221019	-1,33	1,19
20221020	-0,28	-0,45
20221021	-0,19	0,09
20221024	-0,71	0,47
20221025	1,35	-1,53
20221026	0,42	0,89
20221027	0,33	1,08
20221028	-0,03	-0,34
20221031	0,38	0,73
20221101	0,16	0,80
20221102	-1,20	1,60
20221103	0,28	0,28
20221104	-0,62	1,28
20221107	-0,50	0,60
20221108	-0,47	-0,40
20221109	-0,63	0,55
20221110	1,61	-3,09
20221111	0,28	-1,05
20221114	-0,36	0,35
20221115	0,69	-0,73
20221116	-1,23	0,58
20221117	-0,53	0,56
20221118	-0,16	0,11
20221121	-0,37	0,99
20221122	-0,52	0,44
20221123	0,02	-0,93
20221125	0,22	0,43
20221128	-0,42	-0,19
20221129	0,10	1,04
20221130	0,35	-2,08
20221201	0,24	-0,69
20221202	0,91	-0,56
20221205	-0,60	-0,54
20221206	-0,25	1,14
20221207	-0,14	-0,32
20221208	0,20	-1,20
20221209	-0,54	0,34
20221212	-0,31	-0,16
20221213	0,17	-0,77
20221214	0,02	-0,45
20221215	-0,38	1,39
20221216	0,52	0,17
20221219	-0,78	1,25
20221220	0,20	0,25
20221221	0,13	-0,12
20221222	0,08	0,38
20221223	-0,61	1,16
20221227	-0,73	1,42
20221228	-0,24	-0,28
20221229	1,26	-1,06
20221230	0,13	-0,04
20230103	0,08	-0,10
20230104	0,54	0,05
20230105	-0,18	1,20
20230106	-0,05	0,03
20230109	0,55	-1,23
20230110	0,91	-0,56
20230111	0,17	-0,83
20230112	1,43	-0,27
20230113	0,30	-0,30
20230117	0,20	-0,55
20230118	0,03	-0,71
20230119	-0,28	0,84
20230120	0,14	-0,68
20230123	0,17	-0,99
20230124	-0,22	0,18
20230125	-0,05	0,69
20230126	-0,58	0,01
20230127	0,63	-1,13
20230130	-0,12	0,74
20230131	1,02	-0,06
20230201	1,00	-1,65
20230202	1,63	-2,07
20230203	0,08	0,98
20230206	-0,82	0,43
20230207	-0,51	-0,04
20230208	-0,68	0,71
20230209	-0,63	0,21
20230210	-0,69	1,50
20230213	0,19	-0,73
20230214	0,16	-0,68
20230215	1,04	-0,91
20230216	-0,04	0,97
20230217	0,68	-0,14
20230221	-1,25	0,88
20230222	0,52	-0,46
20230223	0,22	-0,23
20230224	-0,50	1,26
20230227	0,16	-0,30
20230228	0,62	-0,69
20230301	0,20	0,62
20230302	-0,37	-0,44
20230303	0,00	-0,54
20230306	-1,62	-0,08
20230307	0,74	-0,67
20230308	0,17	-0,39
20230309	-0,68	-0,76
20230310	-1,53	0,72
20230313	-0,63	-3,60
20230314	0,15	-0,36
20230315	-0,08	-1,84
20230316	0,18	-0,16
20230317	-0,83	-1,63
20230320	-0,61	0,78
20230321	0,45	0,73
20230322	-0,80	-0,53
20230323	-0,19	-1,54
20230324	0,13	0,71
20230327	0,22	1,03
20230328	-0,18	0,75
20230329	-0,30	-0,54
20230330	-0,55	-0,60
20230331	0,67	-0,76
20230403	-0,47	0,79
20230404	-0,96	-0,72
20230405	-1,39	1,40
20230406	0,06	-0,51
20230410	0,79	0,26
20230411	0,46	0,55
20230412	-0,55	0,37
20230413	0,35	-1,19
20230414	-0,95	0,20
20230417	0,80	-0,20
20230418	-0,44	-0,31
20230419	0,29	0,42
20230420	0,09	-0,28
20230421	0,26	-0,94
20230424	-0,39	0,46
20230425	-0,98	0,09
20230426	0,14	-0,74
20230427	-0,56	0,00
20230428	0,13	0,19
20230501	0,29	-0,82
20230502	-0,56	-1,46
20230503	1,07	-1,03
20230504	-0,34	-1,04
20230505	0,42	0,69
20230508	-0,31	-0,30
20230509	0,12	-0,02
20230510	0,46	-1,32
20230511	-0,49	-0,09
20230512	-0,19	0,34
20230515	0,84	0,01
20230516	-0,33	-0,48
20230517	0,89	1,22
20230518	-0,07	-0,38
20230519	-0,45	-0,32
20230522	1,27	-0,20
20230523	0,39	1,09
20230524	-0,31	-0,20
20230525	-0,71	-1,08
20230526	0,03	-0,85
20230530	-0,15	-0,42
20230531	-0,11	-1,16
20230601	0,15	-0,06
20230602	1,56	1,66
20230605	-1,01	-0,75
20230606	2,13	1,35
20230607	1,36	2,28
20230608	-0,49	-1,16
20230609	-0,71	-0,41
20230612	0,04	-1,41
20230613	0,59	0,06
20230614	-0,90	-0,92
20230615	-0,37	0,09
20230616	-0,55	0,22
20230620	0,43	-0,69
20230621	0,02	0,53
20230622	-0,67	-1,26
20230623	-0,63	0,07
20230626	-0,34	1,29
20230627	0,48	-0,51
20230628	0,55	-0,43
20230629	0,53	0,78
20230630	-0,64	-0,78
20230703	0,01	1,06
20230705	-0,95	-0,26
20230706	-0,51	-0,69
20230707	1,06	1,21
20230710	1,28	-0,01
20230711	0,03	0,48
20230712	0,31	0,46
20230713	0,05	-0,10
20230714	-0,30	-1,52
20230717	0,76	-0,27
20230718	0,21	1,08
20230719	-0,07	1,32
20230720	-0,58	0,65
20230721	-0,33	-0,36
20230724	-0,28	0,76
20230725	-0,05	-0,78
20230726	0,68	1,02
20230727	-0,91	0,28
20230728	0,55	-0,34
20230731	1,08	-0,09
20230801	-0,17	0,31
20230802	-0,18	0,57
20230803	-0,04	0,08
20230804	0,03	0,76
20230807	-1,16	0,60
20230808	0,04	0,15
20230809	-0,07	-0,04
20230810	-0,32	-0,67
20230811	0,12	0,45
20230814	-0,66	-0,77
20230815	0,24	-1,03
20230816	-0,40	-0,14
20230817	-0,32	0,49
20230818	0,41	-0,22
20230821	-0,68	-0,59
20230822	0,23	-1,04
20230823	-0,10	-0,12
20230824	-0,19	0,61
20230825	-0,07	-0,57
20230828	-0,02	0,41
20230829	0,01	-0,12
20230830	0,24	-0,46
20230831	-0,23	0,22
20230901	0,67	0,58
20230905	-1,36	-0,87
20230906	-0,01	-0,18
20230907	-0,63	0,02
20230908	-0,62	0,40
20230911	-0,26	-0,52
20230912	-0,25	1,01
20230913	-0,79	-0,20
20230914	0,22	0,86
20230915	0,15	0,25
20230918	-0,83	-0,18
20230919	-0,12	0,00
20230920	-0,10	0,26
20230921	0,19	0,38
20230922	0,01	-0,50
20230925	-0,11	0,33
20230926	0,40	-0,50
20230927	0,69	0,10
20230928	0,16	0,03
20230929	-0,04	0,32
20231002	-0,92	-1,05
20231003	-0,33	-0,14
20231004	-0,27	-0,37
20231005	0,31	0,10
20231006	-0,30	-0,56
20231009	-0,31	0,25
20231010	0,16	0,63
20231011	-0,67	0,38
20231012	-1,47	0,11
20231013	-0,46	0,06
20231016	0,61	-0,10
20231017	0,87	0,70
20231018	-0,63	-0,18
20231019	-0,50	-0,22
20231020	0,06	-0,15
20231023	-0,26	-0,78
20231024	0,25	-0,58
20231025	-0,31	0,85
20231026	0,85	1,68
20231027	-0,35	-0,59
20231030	-0,38	0,29
20231031	0,05	-0,06
20231101	-0,63	-0,02
20231102	0,47	1,63
20231103	1,61	0,61
20231106	-1,07	-0,64
20231107	-0,01	-1,22
20231108	-0,82	-0,46
20231109	-1,08	0,49
20231110	-0,58	-0,44
20231113	0,15	-0,26
20231114	2,99	1,19
20231115	-0,05	0,49
20231116	-1,40	-0,30
20231117	0,99	0,63
20231120	0,00	-0,29
20231121	-0,80	-0,61
20231122	0,21	-0,04
20231124	0,59	0,18
20231127	-0,11	-0,09
20231128	-0,29	0,04
20231129	0,43	0,69
20231130	-0,46	0,01
20231201	2,06	1,07
20231204	1,41	0,51
20231205	-0,83	-0,83
20231206	0,30	0,32
20231207	0,06	0,47
20231208	0,01	0,52
20231211	-0,39	-0,12
20231212	-0,43	-0,88
20231213	1,72	1,35
20231214	1,11	2,03
20231215	-0,40	-0,57
20231218	-0,40	-0,36
20231219	1,36	0,69
20231220	-0,37	0,13
20231221	0,74	-0,04
20231222	0,64	0,10
20231226	0,70	0,44
20231227	0,13	0,11
20231228	-0,36	0,03
20231229	-1,12	-0,37
20240102	-0,55	0,78
20240103	-1,94	-0,11
20240104	0,21	0,09
20240105	-0,81	0,63
20240108	0,90	-1,27
20240109	-0,44	-0,89
20240110	-0,10	-0,44
20240111	-0,45	-0,52
20240112	-0,11	-0,49
20240116	-0,76	-0,61
20240117	-0,08	-0,25
20240118	-0,10	-0,35
20240119	-0,47	0,67
20240122	1,73	0,58
20240123	-0,66	-0,55
20240124	-0,74	0,05
20240125	0,04	0,57
20240126	0,41	-0,27
20240129	1,07	-0,59
20240130	-1,27	0,85
20240131	-0,92	-0,29
20240201	0,64	-1,35
20240202	-1,43	-0,51
20240205	-0,73	-0,66
20240206	0,85	-0,47
20240207	-0,90	-0,61
20240208	1,49	0,01
20240209	1,00	-0,42
20240212	1,29	1,11
20240213	-2,40	-0,65
20240214	1,57	-0,22
20240215	0,84	1,04
20240216	-0,66	-0,17
20240220	-0,86	0,33
20240221	-0,82	0,14
20240222	-1,20	-1,29
20240223	0,28	0,00
20240226	1,01	-0,12
20240227	1,20	-0,44
20240228	-0,86	-0,01
20240229	-0,36	0,98
20240301	0,09	-0,55
20240304	-0,79	0,34
20240305	-0,32	1,17
20240306	-0,16	-0,03
20240307	-0,47	0,03
20240308	0,50	0,57
20240311	-0,71	0,40
20240312	-0,97	-0,69
20240313	0,30	-0,02
20240314	-1,31	-1,04
20240315	0,75	0,79
20240318	-1,02	-0,25
20240319	0,53	-0,27
20240320	0,91	1,01
20240321	0,04	0,95
20240322	-0,86	-0,53
20240325	-0,24	0,86
20240326	0,09	-0,13
20240327	1,04	0,91
20240328	0,29	0,48
20240401	-0,90	-0,28
20240402	-1,10	0,03
20240403	0,31	-0,03
20240404	0,17	0,15
20240405	-0,32	-0,68
20240408	0,52	0,14
20240409	0,37	-0,32
20240410	-1,37	-1,04
20240411	0,24	-0,62
20240412	-0,33	0,11
20240415	-0,47	0,76
20240416	-0,03	-0,83
20240417	-0,48	0,56
20240418	-0,28	0,87
20240419	0,82	1,90
20240422	-0,21	0,54
20240423	0,59	0,00
20240424	-0,31	0,27
20240425	-0,31	-0,20
20240426	0,46	-1,07
20240429	0,38	-0,48
20240430	-0,19	-0,25
20240501	1,09	0,03
20240502	0,72	-0,03
20240503	0,02	-0,19
20240506	0,02	-0,06
20240507	0,07	-0,60
20240508	-0,54	0,58
20240509	0,42	0,37
20240510	-0,92	0,01
20240513	0,24	-0,26
20240514	0,52	0,02
20240515	-0,35	-0,22
20240516	-0,15	-0,01
20240517	-0,24	0,40
20240520	0,27	-0,88
20240521	-0,45	0,18
20240522	-0,28	-0,37
20240523	-0,59	-0,64
20240524	0,04	0,15
20240528	0,29	-0,88
20240529	-0,29	-0,62
20240530	1,03	1,00
20240531	-0,36	0,78
20240603	-0,20	-0,57
20240604	-0,99	-0,76
20240605	0,48	-0,61
20240606	-0,45	-0,07
20240607	-0,99	0,07
20240610	-0,12	-0,28
20240611	0,13	-1,06
20240612	0,84	0,09
20240613	-0,85	-0,63
20240614	-1,29	-0,64
20240617	-0,41	0,52
20240618	-0,54	0,37
20240620	-0,37	0,25
20240621	0,58	-0,51
20240624	0,25	1,09
20240625	-0,56	-1,21
20240626	0,10	-0,21
20240627	0,72	-0,39
20240628	0,72	1,27
20240701	-1,00	-0,48
20240702	-0,54	0,40
20240703	-0,03	-0,69
20240705	-0,47	-1,43
20240708	0,62	-0,19
20240709	-0,60	0,50
20240710	-0,07	0,41
20240711	3,61	1,76
20240712	0,72	-0,47
20240715	0,98	0,57
20240716	2,35	1,34
20240717	-0,31	2,46
20240718	-1,09	0,03
20240719	0,17	-0,13
20240722	0,88	-0,55
20240723	1,29	0,01
20240724	-0,66	1,73
20240725	1,46	0,67
20240726	0,53	-0,17
20240729	-1,00	-0,48
20240730	0,09	1,37
20240731	-0,34	-1,34
20240801	-1,31	-0,65
20240802	-1,01	-0,76
20240805	-0,46	0,01
20240806	0,02	-0,57
20240807	-0,77	0,72
20240808	0,43	-0,81
20240809	-0,76	-0,34
20240812	-0,66	-0,59
20240813	0,58	-0,74
20240814	-1,14	0,25
20240815	1,28	-0,75
20240816	-0,03	0,77
20240819	0,46	-0,26
20240820	-0,67	-0,65
20240821	1,02	-0,64
20240822	-0,68	1,37
20240823	1,91	0,84
20240826	0,10	0,19
20240827	-0,84	0,02
20240828	-0,56	1,15
20240829	0,38	0,30
20240830	-0,56	0,05
20240903	-1,25	1,38
20240904	0,15	-0,58
20240905	0,27	-0,69
20240906	-0,21	0,18
20240909	-0,83	-0,73
20240910	0,15	-0,83
20240911	-0,03	-1,64
20240912	0,62	-0,52
20240913	1,90	0,02
20240916	-0,34	0,91
20240917	0,53	0,55
20240918	0,13	0,27
20240919	0,48	-0,20
20240920	-0,73	-0,63
20240923	-0,81	-0,11
20240924	0,10	-0,58
20240925	-0,65	-0,70
20240926	0,18	0,43
20240927	0,43	0,56
20240930	-0,12	0,15
20241001	-0,90	-0,03
20241002	-0,20	-0,18
20241003	-0,61	0,19
20241004	0,39	0,28
20241007	-0,16	0,29
20241008	-0,29	-1,14
20241009	-0,46	0,18
20241010	-0,33	0,09
20241011	1,07	0,76
20241014	-0,03	-0,32
20241015	0,76	0,51
20241016	0,91	0,54
20241017	-0,09	0,16
20241018	-0,19	-0,75
20241021	-1,03	-1,20
20241022	-0,32	0,57
20241023	-0,38	1,09
20241024	0,15	-0,29
20241025	-0,02	-0,82
20241028	1,13	0,63
20241029	0,14	-1,08
20241030	-0,08	0,75
20241031	-0,39	0,64
20241101	0,61	-1,07
20241104	0,82	-0,55
20241105	0,82	-0,14
20241106	1,87	3,50
20241107	-0,19	-2,76
20241108	0,40	-0,51
20241111	0,91	0,84
20241112	-1,23	0,14
20241113	-1,05	0,18
20241114	-0,83	0,71
20241115	-0,87	1,65
20241118	-0,38	-0,03
20241119	0,78	-1,64
20241120	0,00	-0,11
20241121	0,80	0,29
20241122	1,26	0,42
20241125	1,09	0,23
20241126	-0,94	-0,67
20241127	0,26	0,47
20241129	0,13	-0,64
20241202	0,47	-0,65
20241203	-0,57	-0,56
20241204	0,40	-1,26
20241205	-1,12	0,48
20241206	0,62	-1,06
20241209	0,41	0,13
20241210	-0,03	0,14
20241211	0,17	-0,58
20241212	-0,86	0,41
20241213	-0,48	-0,30
20241216	0,75	-1,06
20241217	-0,43	-0,56
20241218	-1,43	0,09
20241219	-0,28	-0,01
20241220	-0,15	0,07
20241223	-0,71	-0,20
20241224	-0,09	-0,06
20241226	1,04	-0,18
20241227	-0,65	0,57
20241230	0,13	0,74
20241231	0,01	0,71
20250102	0,10	-0,32
20250103	0,60	-0,94
20250106	-0,37	-0,33
20250107	-0,37	0,84
20250108	-0,61	-0,12
20250110	-0,90	-0,19
20250113	-0,57	1,20
20250114	0,35	1,65
20250115	0,25	0,09
20250116	0,00	0,17
20250117	-0,54	0,09
20250121	1,15	-1,02
20250122	-0,45	-1,22
20250123	0,06	-0,26
20250124	-0,15	0,68
20250127	-0,64	2,52
20250128	0,18	-1,65
20250129	-0,04	0,49
20250130	0,37	-0,02
20250131	-0,28	-0,18
20250203	-0,71	-0,25
20250204	1,00	-0,11
20250205	0,48	0,30
20250206	-0,56	0,60
20250207	-0,39	-0,02
20250210	0,30	-1,10
20250211	-0,69	1,30
20250212	-0,49	-0,65
20250213	0,35	-0,17
20250214	-0,18	0,47
20250218	-0,13	0,28
20250219	-0,63	-0,07
20250220	-0,48	-0,14
20250221	-1,12	0,77
20250224	-1,00	1,19
20250225	-0,12	0,70
20250226	0,18	-0,33
20250227	-0,95	2,13
20250228	-0,80	0,13
20250303	-1,23	1,07
20250304	0,96	-2,10
20250305	0,38	-0,83
20250306	-0,11	0,92
20250307	-0,01	-0,33
20250310	-0,76	0,72
20250311	0,97	-0,13
20250312	-0,03	-0,33
20250313	-1,00	1,42
20250314	0,31	0,08
20250317	0,19	0,14
20250318	-0,29	1,03
20250319	0,53	-0,41
20250320	-0,46	0,22
20250321	-0,25	-0,71
20250324	0,76	-0,42
20250325	-0,94	0,05
20250326	-0,48	1,52
20250327	0,19	0,30
20250328	-0,48	0,40
20250331	-1,08	0,37
20250401	-0,38	0,03
20250402	0,82	-0,11
20250403	-1,63	-0,50
20250404	2,03	-0,24
20250407	-0,58	-0,24
20250408	-1,37	0,97
20250409	0,36	-3,06
20250410	-0,91	-0,14
20250411	-0,21	-1,01
20250414	0,11	0,36
20250415	0,16	0,45
20250416	0,78	1,33
20250417	0,28	0,74
20250421	0,04	0,69
20250422	0,08	0,24
20250423	0,21	-0,66
20250424	0,34	-0,94
20250425	-0,08	-1,15
20250428	0,22	0,14
20250429	0,01	-0,04
20250430	-0,73	-0,60
20250501	0,34	-0,29
20250502	0,70	0,29
20250505	0,05	-0,50
20250506	-0,59	0,61
20250507	-0,26	-0,04
20250508	1,57	-0,07
20250509	-0,27	0,57
20250512	0,75	-1,42
20250513	-0,02	-0,16
20250514	-0,52	-0,87
20250515	0,00	0,44
20250516	0,05	-0,43
20250519	-0,41	-0,07
20250520	0,44	-0,12
20250521	-1,01	-0,30
20250522	0,29	-0,42
20250523	-0,07	0,39
20250527	0,59	-0,28
20250528	-0,31	-0,23
20250529	-0,14	0,34
20250530	-0,40	-0,21
20250602	-0,19	-0,64
20250603	1,05	-0,29
20250604	0,28	-1,25
20250605	0,37	0,10
20250606	0,55	0,06
20250609	0,53	-0,06
20250610	-0,12	0,30
20250611	-0,23	0,20
20250612	-0,73	-0,01
20250613	-1,11	0,15
20250616	0,56	-0,36
20250617	-0,27	-0,05
20250618	0,27	0,37
20250620	-0,25	0,45
20250623	0,51	-0,11
20250624	0,50	-0,51
20250625	-0,94	-0,06
20250626	0,71	0,32
20250627	-0,21	0,00
20250630	-0,42	-0,12
20250701	0,93	2,34
20250702	1,19	-0,06
20250703	0,23	-0,32
20250707	-0,71	-0,22
20250708	1,03	0,39
20250709	0,68	-0,80
20250710	0,06	0,65
20250711	-1,08	0,35
20250714	0,32	-0,35
20250715	-0,98	-1,50
20250716	0,63	-0,42
20250717	0,63	0,16
20250718	-0,82	0,29
20250721	-0,10	0,24
20250722	0,71	1,10
20250723	0,79	-0,40
20250724	-1,29	-0,67
20250725	-0,06	-0,06
20250728	0,09	-0,39
20250729	-0,92	0,07
20250730	-0,59	-0,84
20250731	-0,35	-0,77
20250801	-0,56	-0,04
20250804	0,89	-1,04
20250805	0,65	0,59
20250806	-0,28	-0,63
